,datas_tb2,saldo atual_tb2,estoque minimo_tb2,corrigido_tb2,data corrigida_tb2,entradas_tb2,produto,grupo
616,2023-06-26,-9930.14,2096.4325,10908.43,2023-06-22,,"120137 - BOBINA CHAPA LQ 2.00 X 1,50 A36/CIVIL300",Chapas
617,2023-06-27,-10349.43,2096.4325,10489.14,2023-06-23,,"120137 - BOBINA CHAPA LQ 2.00 X 1,50 A36/CIVIL300",Chapas
618,2023-06-28,-10768.72,2096.4325,10069.86,2023-06-26,,"120137 - BOBINA CHAPA LQ 2.00 X 1,50 A36/CIVIL300",Chapas
619,2023-06-29,-11188.0,2096.4325,9650.57,2023-06-27,,"120137 - BOBINA CHAPA LQ 2.00 X 1,50 A36/CIVIL300",Chapas
620,2023-06-30,-11607.29,2096.4325,9231.28,2023-06-28,,"120137 - BOBINA CHAPA LQ 2.00 X 1,50 A36/CIVIL300",Chapas
621,2023-07-03,-12026.58,2096.4325,8812.0,2023-06-29,,"120137 - BOBINA CHAPA LQ 2.00 X 1,50 A36/CIVIL300",Chapas
622,2023-07-04,-12445.86,2096.4325,8392.71,2023-06-30,,"120137 - BOBINA CHAPA LQ 2.00 X 1,50 A36/CIVIL300",Chapas
623,2023-07-05,-12865.15,2096.4325,7973.42,2023-07-03,,"120137 - BOBINA CHAPA LQ 2.00 X 1,50 A36/CIVIL300",Chapas
624,2023-07-06,-13284.43,2096.4325,7554.14,2023-07-04,,"120137 - BOBINA CHAPA LQ 2.00 X 1,50 A36/CIVIL300",Chapas
625,2023-07-07,-13703.72,2096.4325,7134.85,2023-07-05,,"120137 - BOBINA CHAPA LQ 2.00 X 1,50 A36/CIVIL300",Chapas
626,2023-07-10,-14123.01,2096.4325,6715.57,2023-07-06,,"120137 - BOBINA CHAPA LQ 2.00 X 1,50 A36/CIVIL300",Chapas
627,2023-07-11,-14542.29,2096.4325,6296.28,2023-07-07,,"120137 - BOBINA CHAPA LQ 2.00 X 1,50 A36/CIVIL300",Chapas
628,2023-07-12,-14961.58,2096.4325,5876.99,2023-07-10,,"120137 - BOBINA CHAPA LQ 2.00 X 1,50 A36/CIVIL300",Chapas
629,2023-07-13,-15380.87,2096.4325,5457.71,2023-07-11,,"120137 - BOBINA CHAPA LQ 2.00 X 1,50 A36/CIVIL300",Chapas
630,2023-07-14,-15800.15,2096.4325,5038.42,2023-07-12,,"120137 - BOBINA CHAPA LQ 2.00 X 1,50 A36/CIVIL300",Chapas
631,2023-07-17,-16219.44,2096.4325,4619.13,2023-07-13,,"120137 - BOBINA CHAPA LQ 2.00 X 1,50 A36/CIVIL300",Chapas
632,2023-07-18,-16638.73,2096.4325,4199.85,2023-07-14,,"120137 - BOBINA CHAPA LQ 2.00 X 1,50 A36/CIVIL300",Chapas
633,2023-07-19,-17058.01,2096.4325,3780.56,2023-07-17,,"120137 - BOBINA CHAPA LQ 2.00 X 1,50 A36/CIVIL300",Chapas
634,2023-04-20,199.0,60.0825,199.0,2023-04-20,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
635,2023-04-24,186.98,60.0825,186.98,2023-04-24,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
636,2023-04-25,174.97,60.0825,174.97,2023-04-25,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
637,2023-04-26,162.95,60.0825,162.95,2023-04-26,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
638,2023-04-27,150.93,60.0825,150.93,2023-04-27,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
639,2023-04-28,138.92,60.0825,138.92,2023-04-28,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
640,2023-05-02,126.9,60.0825,126.9,2023-05-02,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
641,2023-05-03,114.88,60.0825,114.88,2023-05-03,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
642,2023-05-04,102.87,60.0825,102.87,2023-05-04,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
643,2023-05-05,90.85,60.0825,90.85,2023-05-05,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
644,2023-05-08,78.83,60.0825,78.83,2023-05-08,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
645,2023-05-09,66.82,60.0825,66.82,2023-05-09,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
646,2023-05-10,54.8,60.0825,307.15,2023-05-09,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
647,2023-05-11,42.79,60.0825,295.13,2023-05-10,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
648,2023-05-12,30.77,60.0825,283.12,2023-05-11,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
649,2023-05-15,18.75,60.0825,271.1,2023-05-12,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
650,2023-05-16,6.74,60.0825,259.08,2023-05-15,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
651,2023-05-17,-5.28,60.0825,247.07,2023-05-16,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
652,2023-05-18,-17.3,60.0825,235.05,2023-05-17,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
653,2023-05-19,-29.31,60.0825,223.03,2023-05-18,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
654,2023-05-22,-41.33,60.0825,211.02,2023-05-19,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
655,2023-05-23,-53.35,60.0825,199.0,2023-05-22,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
656,2023-05-24,-65.36,60.0825,186.98,2023-05-23,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
657,2023-05-25,-77.38,60.0825,174.97,2023-05-24,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
658,2023-05-26,-89.4,60.0825,162.95,2023-05-25,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
659,2023-05-29,-101.41,60.0825,150.93,2023-05-26,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
660,2023-05-30,-113.43,60.0825,138.92,2023-05-29,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
661,2023-05-31,-125.45,60.0825,126.9,2023-05-30,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
662,2023-06-01,-137.46,60.0825,114.88,2023-05-31,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
663,2023-06-02,-149.48,60.0825,102.87,2023-06-01,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
664,2023-06-05,-161.5,60.0825,90.85,2023-06-02,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
665,2023-06-06,-173.51,60.0825,78.83,2023-06-05,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
666,2023-06-07,-185.53,60.0825,66.82,2023-06-06,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
667,2023-06-08,-197.54,60.0825,307.15,2023-06-06,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
668,2023-06-09,-209.56,60.0825,295.13,2023-06-07,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
669,2023-06-12,-221.58,60.0825,283.12,2023-06-08,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
670,2023-06-13,-233.59,60.0825,271.1,2023-06-09,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
671,2023-06-14,-245.61,60.0825,259.08,2023-06-12,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
672,2023-06-15,-257.63,60.0825,247.07,2023-06-13,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
673,2023-06-16,-269.64,60.0825,235.05,2023-06-14,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
674,2023-06-19,-281.66,60.0825,223.03,2023-06-15,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
675,2023-06-20,-293.68,60.0825,211.02,2023-06-16,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
676,2023-06-21,-305.69,60.0825,199.0,2023-06-19,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
677,2023-06-22,-317.71,60.0825,186.98,2023-06-20,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
678,2023-06-23,-329.73,60.0825,174.97,2023-06-21,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
679,2023-06-26,-341.74,60.0825,162.95,2023-06-22,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
680,2023-06-27,-353.76,60.0825,150.93,2023-06-23,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
681,2023-06-28,-365.78,60.0825,138.92,2023-06-26,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
682,2023-06-29,-377.79,60.0825,126.9,2023-06-27,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
683,2023-06-30,-389.81,60.0825,114.88,2023-06-28,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
684,2023-07-03,-401.83,60.0825,102.87,2023-06-29,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
685,2023-07-04,-413.84,60.0825,90.85,2023-06-30,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
686,2023-07-05,-425.86,60.0825,78.83,2023-07-03,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
687,2023-07-06,-437.87,60.0825,66.82,2023-07-04,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
688,2023-07-07,-449.89,60.0825,307.15,2023-07-04,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
689,2023-07-10,-461.91,60.0825,295.13,2023-07-05,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
690,2023-07-11,-473.92,60.0825,283.12,2023-07-06,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
691,2023-07-12,-485.94,60.0825,271.1,2023-07-07,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
692,2023-07-13,-497.96,60.0825,259.08,2023-07-10,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
693,2023-07-14,-509.97,60.0825,247.07,2023-07-11,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
694,2023-07-17,-521.99,60.0825,235.05,2023-07-12,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
695,2023-07-18,-534.01,60.0825,223.03,2023-07-13,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
696,2023-07-19,-546.02,60.0825,211.02,2023-07-14,,289206 - ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L,
697,2023-04-20,295.0,109.4175,295.0,2023-04-20,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
698,2023-04-24,273.12,109.4175,273.12,2023-04-24,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
699,2023-04-25,251.23,109.4175,251.23,2023-04-25,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
700,2023-04-26,229.35,109.4175,229.35,2023-04-26,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
701,2023-04-27,207.47,109.4175,207.47,2023-04-27,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
702,2023-04-28,185.58,109.4175,185.58,2023-04-28,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
703,2023-05-02,163.7,109.4175,163.7,2023-05-02,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
704,2023-05-03,141.82,109.4175,141.82,2023-05-03,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
705,2023-05-04,119.93,109.4175,119.93,2023-05-04,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
706,2023-05-05,98.05,109.4175,557.6,2023-05-04,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
707,2023-05-08,76.17,109.4175,535.72,2023-05-05,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
708,2023-05-09,54.28,109.4175,513.84,2023-05-08,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
709,2023-05-10,32.4,109.4175,491.95,2023-05-09,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
710,2023-05-11,10.51,109.4175,470.07,2023-05-10,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
711,2023-05-12,-11.37,109.4175,448.18,2023-05-11,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
712,2023-05-15,-33.25,109.4175,426.3,2023-05-12,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
713,2023-05-16,-55.14,109.4175,404.42,2023-05-15,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
714,2023-05-17,-77.02,109.4175,382.53,2023-05-16,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
715,2023-05-18,-98.9,109.4175,360.65,2023-05-17,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
716,2023-05-19,-120.79,109.4175,338.77,2023-05-18,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
717,2023-05-22,-142.67,109.4175,316.88,2023-05-19,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
718,2023-05-23,-164.55,109.4175,295.0,2023-05-22,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
719,2023-05-24,-186.44,109.4175,273.12,2023-05-23,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
720,2023-05-25,-208.32,109.4175,251.23,2023-05-24,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
721,2023-05-26,-230.2,109.4175,229.35,2023-05-25,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
722,2023-05-29,-252.09,109.4175,207.47,2023-05-26,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
723,2023-05-30,-273.97,109.4175,185.58,2023-05-29,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
724,2023-05-31,-295.85,109.4175,163.7,2023-05-30,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
725,2023-06-01,-317.74,109.4175,141.82,2023-05-31,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
726,2023-06-02,-339.62,109.4175,119.93,2023-06-01,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
727,2023-06-05,-361.51,109.4175,557.6,2023-06-01,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
728,2023-06-06,-383.39,109.4175,535.72,2023-06-02,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
729,2023-06-07,-405.27,109.4175,513.84,2023-06-05,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
730,2023-06-08,-427.16,109.4175,491.95,2023-06-06,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
731,2023-06-09,-449.04,109.4175,470.07,2023-06-07,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
732,2023-06-12,-470.92,109.4175,448.18,2023-06-08,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
733,2023-06-13,-492.81,109.4175,426.3,2023-06-09,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
734,2023-06-14,-514.69,109.4175,404.42,2023-06-12,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
735,2023-06-15,-536.57,109.4175,382.53,2023-06-13,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
736,2023-06-16,-558.46,109.4175,360.65,2023-06-14,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
737,2023-06-19,-580.34,109.4175,338.77,2023-06-15,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
738,2023-06-20,-602.22,109.4175,316.88,2023-06-16,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
739,2023-06-21,-624.11,109.4175,295.0,2023-06-19,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
740,2023-06-22,-645.99,109.4175,273.12,2023-06-20,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
741,2023-06-23,-667.87,109.4175,251.23,2023-06-21,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
742,2023-06-26,-689.76,109.4175,229.35,2023-06-22,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
743,2023-06-27,-711.64,109.4175,207.47,2023-06-23,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
744,2023-06-28,-733.52,109.4175,185.58,2023-06-26,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
745,2023-06-29,-755.41,109.4175,163.7,2023-06-27,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
746,2023-06-30,-777.29,109.4175,141.82,2023-06-28,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
747,2023-07-03,-799.18,109.4175,119.93,2023-06-29,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
748,2023-07-04,-821.06,109.4175,557.6,2023-06-29,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
749,2023-07-05,-842.94,109.4175,535.72,2023-06-30,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
750,2023-07-06,-864.83,109.4175,513.83,2023-07-03,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
751,2023-07-07,-886.71,109.4175,491.95,2023-07-04,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
752,2023-07-10,-908.59,109.4175,470.07,2023-07-05,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
753,2023-07-11,-930.48,109.4175,448.18,2023-07-06,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
754,2023-07-12,-952.36,109.4175,426.3,2023-07-07,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
755,2023-07-13,-974.24,109.4175,404.42,2023-07-10,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
756,2023-07-14,-996.13,109.4175,382.53,2023-07-11,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
757,2023-07-17,-1018.01,109.4175,360.65,2023-07-12,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
758,2023-07-18,-1039.89,109.4175,338.77,2023-07-13,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
759,2023-07-19,-1061.78,109.4175,316.88,2023-07-14,,288986 - ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L,
760,2023-04-20,301.0,45.8325,301.0,2023-04-20,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
761,2023-04-24,291.83,45.8325,291.83,2023-04-24,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
762,2023-04-25,282.67,45.8325,282.67,2023-04-25,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
763,2023-04-26,273.5,45.8325,273.5,2023-04-26,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
764,2023-04-27,264.33,45.8325,264.33,2023-04-27,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
765,2023-04-28,255.17,45.8325,255.17,2023-04-28,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
766,2023-05-02,246.0,45.8325,246.0,2023-05-02,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
767,2023-05-03,236.83,45.8325,236.83,2023-05-03,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
768,2023-05-04,227.67,45.8325,227.67,2023-05-04,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
769,2023-05-05,218.5,45.8325,218.5,2023-05-05,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
770,2023-05-08,209.34,45.8325,209.34,2023-05-08,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
771,2023-05-09,200.17,45.8325,200.17,2023-05-09,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
772,2023-05-10,191.0,45.8325,191.0,2023-05-10,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
773,2023-05-11,181.84,45.8325,181.84,2023-05-11,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
774,2023-05-12,172.67,45.8325,172.67,2023-05-12,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
775,2023-05-15,163.5,45.8325,163.5,2023-05-15,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
776,2023-05-16,154.34,45.8325,154.34,2023-05-16,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
777,2023-05-17,145.17,45.8325,145.17,2023-05-17,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
778,2023-05-18,136.0,45.8325,136.0,2023-05-18,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
779,2023-05-19,126.84,45.8325,126.84,2023-05-19,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
780,2023-05-22,117.67,45.8325,117.67,2023-05-22,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
781,2023-05-23,108.5,45.8325,108.5,2023-05-23,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
782,2023-05-24,99.34,45.8325,99.34,2023-05-24,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
783,2023-05-25,90.17,45.8325,90.17,2023-05-25,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
784,2023-05-26,81.0,45.8325,81.0,2023-05-26,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
785,2023-05-29,71.84,45.8325,71.84,2023-05-29,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
786,2023-05-30,62.67,45.8325,62.67,2023-05-30,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
787,2023-05-31,53.5,45.8325,53.5,2023-05-31,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
788,2023-06-01,44.34,45.8325,236.83,2023-05-31,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
789,2023-06-02,35.17,45.8325,227.67,2023-06-01,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
790,2023-06-05,26.0,45.8325,218.5,2023-06-02,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
791,2023-06-06,16.84,45.8325,209.34,2023-06-05,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
792,2023-06-07,7.67,45.8325,200.17,2023-06-06,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
793,2023-06-08,-1.49,45.8325,191.0,2023-06-07,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
794,2023-06-09,-10.66,45.8325,181.84,2023-06-08,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
795,2023-06-12,-19.83,45.8325,172.67,2023-06-09,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
796,2023-06-13,-28.99,45.8325,163.5,2023-06-12,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
797,2023-06-14,-38.16,45.8325,154.34,2023-06-13,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
798,2023-06-15,-47.33,45.8325,145.17,2023-06-14,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
799,2023-06-16,-56.49,45.8325,136.0,2023-06-15,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
800,2023-06-19,-65.66,45.8325,126.84,2023-06-16,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
801,2023-06-20,-74.83,45.8325,117.67,2023-06-19,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
802,2023-06-21,-83.99,45.8325,108.5,2023-06-20,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
803,2023-06-22,-93.16,45.8325,99.34,2023-06-21,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
804,2023-06-23,-102.33,45.8325,90.17,2023-06-22,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
805,2023-06-26,-111.49,45.8325,81.0,2023-06-23,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
806,2023-06-27,-120.66,45.8325,71.84,2023-06-26,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
807,2023-06-28,-129.83,45.8325,62.67,2023-06-27,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
808,2023-06-29,-138.99,45.8325,53.5,2023-06-28,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
809,2023-06-30,-148.16,45.8325,236.83,2023-06-28,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
810,2023-07-03,-157.33,45.8325,227.67,2023-06-29,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
811,2023-07-04,-166.49,45.8325,218.5,2023-06-30,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
812,2023-07-05,-175.66,45.8325,209.34,2023-07-03,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
813,2023-07-06,-184.82,45.8325,200.17,2023-07-04,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
814,2023-07-07,-193.99,45.8325,191.0,2023-07-05,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
815,2023-07-10,-203.16,45.8325,181.84,2023-07-06,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
816,2023-07-11,-212.32,45.8325,172.67,2023-07-07,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
817,2023-07-12,-221.49,45.8325,163.5,2023-07-10,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
818,2023-07-13,-230.66,45.8325,154.34,2023-07-11,,289024 - ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L,
